Date,actual,pred,error,abs_error,ape,horizon_day,stage,fold,year_month
2021-09-28,4749132.81,2550116.524407167,-2199016.2855928326,2199016.2855928326,0.46303533162148663,455,tune,2020-06-30,2021-09
2021-09-29,3184253.74,2490319.75301529,-693933.9869847102,693933.9869847102,0.21792672432716062,456,tune,2020-06-30,2021-09
2021-09-30,3504126.92,2336663.2710343823,-1167463.6489656176,1167463.6489656176,0.333168197276832,457,tune,2020-06-30,2021-09
2021-10-01,2465559.4,1151679.0921075016,-1313880.3078924983,1313880.3078924983,0.5328933903975294,458,tune,2020-06-30,2021-10
2021-10-02,2584886.96,882073.6000335191,-1702813.3599664809,1702813.3599664809,0.6587573794586673,459,tune,2020-06-30,2021-10
2021-10-03,920334.15,1036894.8827366675,116560.7327366675,116560.7327366675,0.1266504483579877,460,tune,2020-06-30,2021-10
2021-10-04,1043382.83,1137631.1849588251,94248.35495882516,94248.35495882516,0.0903296012249168,461,tune,2020-06-30,2021-10
2021-10-05,1440909.2,1096954.4457825397,-343954.7542174603,343954.7542174603,0.23870675141602282,462,tune,2020-06-30,2021-10
2021-10-06,1793088.31,1156775.6248465679,-636312.6851534322,636312.6851534322,0.3548696857844286,463,tune,2020-06-30,2021-10
2021-10-07,1826196.69,1079538.0431897705,-746658.6468102294,746658.6468102294,0.4088599277935552,464,tune,2020-06-30,2021-10
2021-10-08,1613264.94,1025488.7524627266,-587776.1875372734,587776.1875372734,0.3643395284703041,465,tune,2020-06-30,2021-10
2021-10-09,1794510.68,1265809.383473065,-528701.296526935,528701.296526935,0.294621426564558,466,tune,2020-06-30,2021-10
2021-10-10,1883117.98,1446528.5349793343,-436589.44502066565,436589.44502066565,0.23184391506933924,467,tune,2020-06-30,2021-10
2021-10-11,2300450.29,1549062.2033639925,-751388.0866360075,751388.0866360075,0.32662652607720877,468,tune,2020-06-30,2021-10
2021-10-12,1567144.44,1368196.796471173,-198947.643528827,198947.643528827,0.12694914294487558,469,tune,2020-06-30,2021-10
2021-10-13,1918678.27,1465074.803335146,-453603.466664854,453603.466664854,0.23641455357956076,470,tune,2020-06-30,2021-10
2021-10-14,2148334.67,1385238.4807397025,-763096.1892602975,763096.1892602975,0.3552035909099291,471,tune,2020-06-30,2021-10
2021-10-15,1900056.41,1344074.9791275084,-555981.4308724916,555981.4308724916,0.29261311819289176,472,tune,2020-06-30,2021-10
2021-10-16,2106301.79,1352174.3840052201,-754127.4059947799,754127.4059947799,0.3580338817424543,473,tune,2020-06-30,2021-10
2021-10-17,2495144.25,1543706.2393601649,-951438.0106398351,951438.0106398351,0.3813158340003129,474,tune,2020-06-30,2021-10
2021-10-18,2029589.44,1573456.1873090747,-456133.25269092526,456133.25269092526,0.22474163675729672,475,tune,2020-06-30,2021-10
2021-10-19,1794195.22,1417886.4029646325,-376308.8170353675,376308.8170353675,0.2097368295493327,476,tune,2020-06-30,2021-10
2021-10-20,2748359.42,1458292.2671419822,-1290067.1528580177,1290067.1528580177,0.4693953576341255,477,tune,2020-06-30,2021-10
2021-10-21,1715238.6,1416404.68817937,-298833.9118206301,298833.9118206301,0.17422294007412734,478,tune,2020-06-30,2021-10
2021-10-22,2513749.87,1372344.4031936917,-1141405.4668063084,1141405.4668063084,0.4540648536388819,479,tune,2020-06-30,2021-10
2021-10-23,1853822.02,1296248.0241690911,-557573.9958309089,557573.9958309089,0.30076997134326244,480,tune,2020-06-30,2021-10
2021-10-24,2201542.06,1483599.0024833854,-717943.0575166147,717943.0575166147,0.3261091716397254,481,tune,2020-06-30,2021-10
2021-10-25,2021989.32,1506143.0292788697,-515846.2907211303,515846.2907211303,0.25511820741027963,482,tune,2020-06-30,2021-10
2021-10-26,2162674.08,1349559.880255661,-813114.1997443391,813114.1997443391,0.37597630048090236,483,tune,2020-06-30,2021-10
2021-10-27,2151921.73,1531206.578349596,-620715.1516504041,620715.1516504041,0.288446899809132,484,tune,2020-06-30,2021-10
2021-10-28,2489853.45,2180570.7935545486,-309282.65644545155,309282.65644545155,0.12421721304338275,485,tune,2020-06-30,2021-10
2021-10-29,3746325.95,2165855.248171432,-1580470.7018285682,1580470.7018285682,0.4218721816847165,486,tune,2020-06-30,2021-10
2021-10-30,3434826.63,2059295.2389304629,-1375531.391069537,1375531.391069537,0.40046603198413455,487,tune,2020-06-30,2021-10
2021-10-31,3026687.11,2022785.6933290453,-1003901.4166709546,1003901.4166709546,0.3316832497664268,488,tune,2020-06-30,2021-10
2021-11-01,2926691.09,1358769.4278462126,-1567921.6621537872,1567921.6621537872,0.5357318602947561,489,tune,2020-06-30,2021-11
2021-11-02,3072730.67,1081319.525116771,-1991411.144883229,1991411.144883229,0.6480916678854997,490,tune,2020-06-30,2021-11
2021-11-03,1262904.96,1083940.5947321574,-178964.36526784254,178964.36526784254,0.14170849821339093,491,tune,2020-06-30,2021-11
2021-11-04,1344901.28,1033510.279375237,-311391.0006247631,311391.0006247631,0.23153446669688876,492,tune,2020-06-30,2021-11
2021-11-05,1257605.18,1008439.1747888724,-249166.00521112757,249166.00521112757,0.19812736872722453,493,tune,2020-06-30,2021-11
2021-11-06,2093872.9,970705.0662686245,-1123167.8337313754,1123167.8337313754,0.5364068820659437,494,tune,2020-06-30,2021-11
2021-11-07,942802.49,1028360.1139567599,85557.62395675993,85557.62395675993,0.09074819473245126,495,tune,2020-06-30,2021-11
2021-11-08,2064680.43,1047458.6069743021,-1017221.8230256978,1017221.8230256978,0.4926776116271407,496,tune,2020-06-30,2021-11
2021-11-09,2462296.67,1173912.4498524272,-1288384.2201475727,1288384.2201475727,0.5232449183905905,497,tune,2020-06-30,2021-11
2021-11-10,1774844.23,1205528.4441946172,-569315.7858053828,569315.7858053828,0.32076943778067935,498,tune,2020-06-30,2021-11
2021-11-11,1412638.65,1119484.684191702,-293153.965808298,293153.965808298,0.20752226042257726,499,tune,2020-06-30,2021-11
2021-11-12,1777590.33,1095627.3167328758,-681963.0132671243,681963.0132671243,0.38364464621447636,500,tune,2020-06-30,2021-11
2021-11-13,1291079.97,1076487.594853227,-214592.37514677295,214592.37514677295,0.16621152843597514,501,tune,2020-06-30,2021-11
2021-11-14,1228705.01,1130258.1994178481,-98446.81058215187,98446.81058215187,0.08012241325698824,502,tune,2020-06-30,2021-11
2021-11-15,1206377.91,1125330.9803359525,-81046.92966404743,81046.92966404743,0.06718204054652115,503,tune,2020-06-30,2021-11
2021-11-16,2106714.51,981825.2006150042,-1124889.3093849956,1124889.3093849956,0.5339543179891972,504,tune,2020-06-30,2021-11
2021-11-17,1531889.09,999919.1640338758,-531969.9259661243,531969.9259661243,0.347263995441161,505,tune,2020-06-30,2021-11
2021-11-18,1661241.07,883666.3345086726,-777574.7354913275,777574.7354913275,0.4680685720654182,506,tune,2020-06-30,2021-11
2021-11-19,1253389.32,897642.5356620329,-355746.78433796717,355746.78433796717,0.2838278407685548,507,tune,2020-06-30,2021-11
2021-11-20,1071404.44,879076.2482879166,-192328.1917120833,192328.1917120833,0.17951035531650708,508,tune,2020-06-30,2021-11
2021-11-21,1222908.7,932150.279480969,-290758.420519031,290758.420519031,0.23775971216741773,509,tune,2020-06-30,2021-11
2021-11-22,1558297.56,941048.4839422461,-617249.076057754,617249.076057754,0.39610475682048424,510,tune,2020-06-30,2021-11
2021-11-23,1613168.79,812032.535145737,-801136.254854263,801136.254854263,0.49662270917990115,511,tune,2020-06-30,2021-11
2021-11-24,1665269.85,842658.0577088126,-822611.7922911874,822611.7922911874,0.49398107597467605,512,tune,2020-06-30,2021-11
2021-11-25,1278003.36,793605.0877196351,-484398.272280365,484398.272280365,0.37902738556208876,513,tune,2020-06-30,2021-11
2021-11-26,970756.2,940806.9016535472,-29949.298346452764,29949.298346452764,0.030851513847094426,514,tune,2020-06-30,2021-11
2021-11-27,1407280.07,1096910.4379478632,-310369.6320521368,310369.6320521368,0.22054574541948627,515,tune,2020-06-30,2021-11
2021-11-28,2359645.42,1760690.7933841972,-598954.6266158028,598954.6266158028,0.2538324705649219,516,tune,2020-06-30,2021-11
2021-11-29,1830856.99,1755929.3347187527,-74927.65528124734,74927.65528124734,0.04092490876703993,517,tune,2020-06-30,2021-11
2021-11-30,2987950.32,1524358.0616001822,-1463592.2583998176,1463592.2583998176,0.48983152383866196,518,tune,2020-06-30,2021-11
2021-12-01,1881588.13,595939.5403753101,-1285648.58962469,1285648.58962469,0.6832784333225412,519,tune,2020-06-30,2021-12
2021-12-02,1911470.99,319282.9551667584,-1592188.0348332417,1592188.0348332417,0.832964791599187,520,tune,2020-06-30,2021-12
2021-12-03,586748.17,380298.076740783,-206450.09325921704,206450.09325921704,0.35185468624336236,521,tune,2020-06-30,2021-12
2021-12-04,819389.63,378229.60843678605,-441160.02156321396,441160.02156321396,0.5384007868920845,522,tune,2020-06-30,2021-12
2021-12-05,1101768.07,487191.77051525586,-614576.2994847442,614576.2994847442,0.5578091398897993,523,tune,2020-06-30,2021-12
2021-12-06,1167887.5,556519.4106780232,-611368.0893219768,611368.0893219768,0.523482004321458,524,tune,2020-06-30,2021-12
2021-12-07,708706.53,467594.1894207704,-241112.34057922964,241112.34057922964,0.3402146450932654,525,tune,2020-06-30,2021-12
2021-12-08,919265.14,442464.021105719,-476801.11889428104,476801.11889428104,0.5186763841542833,526,tune,2020-06-30,2021-12
2021-12-09,999032.78,534713.9147975356,-464318.8652024644,464318.8652024644,0.4647683984928546,527,tune,2020-06-30,2021-12
2021-12-10,1214991.34,635032.1941167921,-579959.145883208,579959.145883208,0.4773360326034982,528,tune,2020-06-30,2021-12
2021-12-11,948995.31,713233.5863035506,-235761.72369644942,235761.72369644942,0.24843297033412043,529,tune,2020-06-30,2021-12
2021-12-12,1285064.15,808646.7720831046,-476417.3779168953,476417.3779168953,0.37073431541677926,530,tune,2020-06-30,2021-12
2021-12-13,1112918.62,791667.051763812,-321251.56823618815,321251.56823618815,0.2886568365943847,531,tune,2020-06-30,2021-12
2021-12-14,1821860.68,662356.5911077166,-1159504.0888922834,1159504.0888922834,0.6364394937664956,532,tune,2020-06-30,2021-12
2021-12-15,1773908.51,704129.5862160998,-1069778.9237839002,1069778.9237839002,0.6030631894222663,533,tune,2020-06-30,2021-12
2021-12-16,1771984.63,647192.3781382395,-1124792.2518617604,1124792.2518617604,0.6347641129718831,534,tune,2020-06-30,2021-12
2021-12-17,1463605.82,760975.6811163551,-702630.138883645,702630.138883645,0.4800678770761139,535,tune,2020-06-30,2021-12
2021-12-18,1214550.47,792851.535818716,-421698.9341812839,421698.9341812839,0.34720577250386636,536,tune,2020-06-30,2021-12
2021-12-19,1546435.59,907771.5488932508,-638664.0411067493,638664.0411067493,0.4129910390297919,537,tune,2020-06-30,2021-12
2021-12-20,1676753.39,965407.6162174831,-711345.7737825168,711345.7737825168,0.4242399496699493,538,tune,2020-06-30,2021-12
2021-12-21,2017237.85,870252.2208340667,-1146985.6291659335,1146985.6291659335,0.5685921613883724,539,tune,2020-06-30,2021-12
2021-12-22,2327738.57,863976.7337487078,-1463761.836251292,1463761.836251292,0.6288342922681786,540,tune,2020-06-30,2021-12
2021-12-23,2415914.18,792150.7061184922,-1623763.473881508,1623763.473881508,0.6721114050009458,541,tune,2020-06-30,2021-12
2021-12-24,1448810.25,888250.9542502315,-560559.2957497685,560559.2957497685,0.3869100841533724,542,tune,2020-06-30,2021-12
2021-12-25,1120986.7,976640.4810863574,-144346.21891364257,144346.21891364257,0.12876711107602132,543,tune,2020-06-30,2021-12
2021-12-26,1317218.46,1161367.864168933,-155850.59583106707,155850.59583106707,0.11831795602915182,544,tune,2020-06-30,2021-12
2021-12-27,1025037.51,1500169.107017997,475131.59701799694,475131.59701799694,0.46352605868832736,545,tune,2020-06-30,2021-12
2021-12-28,1855064.19,2144720.980049032,289656.79004903184,289656.79004903184,0.15614380979939668,546,tune,2020-06-30,2021-12
2021-12-29,4065184.9,2400807.384785518,-1664377.5152144819,1664377.5152144819,0.40942234022725066,547,tune,2020-06-30,2021-12
2021-12-30,3842586.5,2234048.384023022,-1608538.115976978,1608538.115976978,0.418608173420944,548,tune,2020-06-30,2021-12
2021-07-01,4975867.15,4958754.746775359,-17112.403224641457,17112.403224641457,0.0034390796033695265,1,tune,2021-06-30,2021-07
2021-07-02,4397949.68,3716220.8222879386,-681728.8577120611,681728.8577120611,0.15501060887810367,2,tune,2021-06-30,2021-07
2021-07-03,3132513.38,2228058.9917988493,-904454.3882011506,904454.3882011506,0.28873121308141086,3,tune,2021-06-30,2021-07
2021-07-04,730601.15,2031843.008809139,1301241.858809139,1301241.858809139,1.7810564065073522,4,tune,2021-06-30,2021-07
2021-07-05,1878817.85,2137365.031096592,258547.181096592,258547.181096592,0.13761162695819182,5,tune,2021-06-30,2021-07
2021-07-06,1616214.16,2248019.7335844217,631805.5735844218,631805.5735844218,0.3909169893576615,6,tune,2021-06-30,2021-07
2021-07-07,1741509.6,2526390.8633599756,784881.2633599755,784881.2633599755,0.4506901732611612,7,tune,2021-06-30,2021-07
2021-07-08,2563149.38,2828704.871828445,265555.4918284449,265555.4918284449,0.10360515618034127,8,tune,2021-06-30,2021-07
2021-07-09,2685812.87,2805589.767271508,119776.89727150789,119776.89727150789,0.044596143912106534,9,tune,2021-06-30,2021-07
2021-07-10,2524108.8,2538321.1753506796,14212.375350679737,14212.375350679737,0.005630650846223323,10,tune,2021-06-30,2021-07
2021-07-11,2592712.85,2769307.427418043,176594.5774180428,176594.5774180428,0.06811189191970982,11,tune,2021-06-30,2021-07
2021-07-12,3123873.5,2683788.836146663,-440084.66385333706,440084.66385333706,0.14087787608984073,12,tune,2021-06-30,2021-07
2021-07-13,2650746.43,3105082.787934918,454336.3579349178,454336.3579349178,0.17139940387844557,13,tune,2021-06-30,2021-07
2021-07-14,2970833.54,3185861.069101335,215027.52910133498,215027.52910133498,0.07237952790223816,14,tune,2021-06-30,2021-07
2021-07-15,3628282.86,3366213.315741726,-262069.54425827367,262069.54425827367,0.07222963433955469,15,tune,2021-06-30,2021-07
2021-07-16,2768513.94,3320067.0019718986,551553.0619718987,551553.0619718987,0.19922350904684216,16,tune,2021-06-30,2021-07
2021-07-17,2453122.24,2906774.7009003786,453652.4609003784,453652.4609003784,0.18492859976695591,17,tune,2021-06-30,2021-07
2021-07-18,2827723.47,2853261.5861034403,25538.116103440057,25538.116103440057,0.009031334348772109,18,tune,2021-06-30,2021-07
2021-07-19,2859598.56,2858085.1140593807,-1513.4459406193346,1513.4459406193346,0.0005292511899360219,19,tune,2021-06-30,2021-07
2021-07-20,3389960.06,2802164.426666518,-587795.6333334818,587795.6333334818,0.17339308514846685,20,tune,2021-06-30,2021-07
2021-07-21,3336465.66,3031935.414204249,-304530.245795751,304530.245795751,0.09127330439712993,21,tune,2021-06-30,2021-07
2021-07-22,4388007.92,3122491.049315934,-1265516.8706840659,1265516.8706840659,0.2884035065014345,22,tune,2021-06-30,2021-07
2021-07-23,4385215.41,3279661.2867342876,-1105554.1232657125,1105554.1232657125,0.25210942220640253,23,tune,2021-06-30,2021-07
2021-07-24,2294305.45,3205446.8554494837,911141.4054494835,911141.4054494835,0.3971316920549892,24,tune,2021-06-30,2021-07
2021-07-25,2549303.61,3012615.8643137794,463312.25431377953,463312.25431377953,0.18174071244255585,25,tune,2021-06-30,2021-07
2021-07-26,3676952.36,3042188.9872686155,-634763.3727313844,634763.3727313844,0.17263301522116659,26,tune,2021-06-30,2021-07
2021-07-27,3460197.23,3325470.8770971154,-134726.3529028846,134726.3529028846,0.0389360328176682,27,tune,2021-06-30,2021-07
2021-07-28,4046860.27,3560596.275031738,-486263.99496826204,486263.99496826204,0.12015833572832058,28,tune,2021-06-30,2021-07
2021-07-29,5547857.68,3850836.145363957,-1697021.5346360425,1697021.5346360425,0.3058877196424481,29,tune,2021-06-30,2021-07
2021-07-30,6548042.77,4384626.863136146,-2163415.9068638533,2163415.9068638533,0.33039123030405215,30,tune,2021-06-30,2021-07
2021-07-31,5256382.47,5084028.697274004,-172353.77272599563,172353.77272599563,0.03278942765479462,31,tune,2021-06-30,2021-07
2021-08-01,3652376.75,4901703.292995673,1249326.5429956727,1249326.5429956727,0.34205850833862433,32,tune,2021-06-30,2021-08
2021-08-02,4399616.65,3797208.5337358704,-602408.11626413,602408.11626413,0.13692286491918107,33,tune,2021-06-30,2021-08
2021-08-03,2422462.49,2750157.4088865435,327694.91888654325,327694.91888654325,0.13527347492036634,34,tune,2021-06-30,2021-08
2021-08-04,1157658.1,2248524.476635359,1090866.3766353591,1090866.3766353591,0.9423044477772488,35,tune,2021-06-30,2021-08
2021-08-05,1482037.52,2513308.598928337,1031271.078928337,1031271.078928337,0.6958468088772388,36,tune,2021-06-30,2021-08
2021-08-06,1591502.8,2470610.407069643,879107.607069643,879107.607069643,0.5523757841140103,37,tune,2021-06-30,2021-08
2021-08-07,1632328.25,2566954.810647032,934626.5606470322,934626.5606470322,0.572572679941692,38,tune,2021-06-30,2021-08
2021-08-08,1411882.22,2721922.7084215507,1310040.4884215507,1310040.4884215507,0.9278681109969291,39,tune,2021-06-30,2021-08
2021-08-09,1376421.76,3173877.1581488806,1797455.3981488806,1797455.3981488806,1.3058899898159708,40,tune,2021-06-30,2021-08
2021-08-10,1581357.61,3177076.3050423316,1595718.6950423315,1595718.6950423315,1.009081491088111,41,tune,2021-06-30,2021-08
2021-08-11,1740229.21,2905442.078684927,1165212.868684927,1165212.868684927,0.6695743652555556,42,tune,2021-06-30,2021-08
2021-08-12,2480973.68,3257758.4162097964,776784.7362097963,776784.7362097963,0.31309672588295906,43,tune,2021-06-30,2021-08
2021-08-13,2199306.57,3089278.714713985,889972.1447139853,889972.1447139853,0.40466034015166213,44,tune,2021-06-30,2021-08
2021-08-14,1494099.71,3057701.9496229347,1563602.2396229347,1563602.2396229347,1.046517999540295,45,tune,2021-06-30,2021-08
2021-08-15,1862118.62,3238625.2329275836,1376506.6129275835,1376506.6129275835,0.7392153207337476,46,tune,2021-06-30,2021-08
2021-08-16,2220064.67,3409524.3609527014,1189459.6909527015,1189459.6909527015,0.5357770460590688,47,tune,2021-06-30,2021-08
2021-08-17,2263302.37,3359957.4873390947,1096655.1173390946,1096655.1173390946,0.48453760835283116,48,tune,2021-06-30,2021-08
2021-08-18,1875383.97,3230805.686908294,1355421.716908294,1355421.716908294,0.7227435760306163,49,tune,2021-06-30,2021-08
2021-08-19,2535597.13,3258025.902118099,722428.772118099,722428.772118099,0.2849146512948211,50,tune,2021-06-30,2021-08
2021-08-20,2553183.49,3040905.6753123566,487722.18531235633,487722.18531235633,0.19102512107829597,51,tune,2021-06-30,2021-08
2021-08-21,1453356.23,3164351.600360479,1710995.3703604792,1710995.3703604792,1.1772718450179824,52,tune,2021-06-30,2021-08
2021-08-22,1640268.07,3189236.704108141,1548968.6341081408,1548968.6341081408,0.944338710506107,53,tune,2021-06-30,2021-08
2021-08-23,1883869.71,3253623.8234064365,1369754.1134064365,1369754.1134064365,0.7270959908402777,54,tune,2021-06-30,2021-08
2021-08-24,1836322.27,3226751.956167019,1390429.686167019,1390429.686167019,0.7571817370417334,55,tune,2021-06-30,2021-08
2021-08-25,1939866.54,3204412.143739281,1264545.6037392812,1264545.6037392812,0.6518724755875634,56,tune,2021-06-30,2021-08
2021-08-26,1886569.08,3263490.1569041708,1376921.0769041707,1376921.0769041707,0.7298545764908702,57,tune,2021-06-30,2021-08
2021-08-27,1662732.77,3976787.960514645,2314055.190514645,2314055.190514645,1.3917180392821902,58,tune,2021-06-30,2021-08
2021-08-28,1664938.51,4673325.996320704,3008387.486320704,3008387.486320704,1.8069060618465147,59,tune,2021-06-30,2021-08
2021-08-29,4443078.33,5599399.600046881,1156321.2700468805,1156321.2700468805,0.2602522810006099,60,tune,2021-06-30,2021-08
2021-08-30,3996164.3,5836383.985288167,1840219.6852881676,1840219.6852881676,0.4604965029311151,61,tune,2021-06-30,2021-08
2021-08-31,3940957.44,6181794.149542872,2240836.709542872,2240836.709542872,0.5686021084112169,62,tune,2021-06-30,2021-08
2021-09-01,3579634.39,5513188.340972273,1933553.9509722725,1933553.9509722725,0.5401540325944495,63,tune,2021-06-30,2021-09
2021-09-02,3917618.96,3209987.6584097785,-707631.3015902215,707631.3015902215,0.18062790404460916,64,tune,2021-06-30,2021-09
2021-09-03,1070973.42,1838868.4151585514,767894.9951585515,767894.9951585515,0.7170065856149367,65,tune,2021-06-30,2021-09
2021-09-04,1839742.83,1597893.0956124384,-241849.73438756168,241849.73438756168,0.13145844649796062,66,tune,2021-06-30,2021-09
2021-09-05,1682890.37,2061657.556594457,378767.1865944569,378767.1865944569,0.2250694361002594,67,tune,2021-06-30,2021-09
2021-09-06,2097434.58,2485455.143727151,388020.56372715114,388020.56372715114,0.18499769548338005,68,tune,2021-06-30,2021-09
2021-09-07,2244132.38,2529869.1090023406,285736.7290023407,285736.7290023407,0.12732614686587282,69,tune,2021-06-30,2021-09
2021-09-08,3716975.63,2633526.634104665,-1083448.995895335,1083448.995895335,0.29148670955782807,70,tune,2021-06-30,2021-09
2021-09-09,2187074.96,2585516.290172326,398441.33017232595,398441.33017232595,0.18218000638273776,71,tune,2021-06-30,2021-09
2021-09-10,1980857.12,2450642.9453483997,469785.8253483996,469785.8253483996,0.2371629031721377,72,tune,2021-06-30,2021-09
2021-09-11,1547495.48,2246416.0277671944,698920.5477671945,698920.5477671945,0.4516462612008369,73,tune,2021-06-30,2021-09
2021-09-12,2102573.99,2731267.2772236494,628693.2872236492,628693.2872236492,0.29901125487795516,74,tune,2021-06-30,2021-09
2021-09-13,2488502.06,2811642.8450076464,323140.7850076463,323140.7850076463,0.12985353325672808,75,tune,2021-06-30,2021-09
2021-09-14,2715006.68,2779420.693877172,64414.01387717202,64414.01387717202,0.02372517694032783,76,tune,2021-06-30,2021-09
2021-09-15,3275643.47,2816744.2078041737,-458899.2621958265,458899.2621958265,0.14009438646136493,77,tune,2021-06-30,2021-09
2021-09-16,1853200.26,2576179.0861065486,722978.8261065485,722978.8261065485,0.3901245006875558,78,tune,2021-06-30,2021-09
2021-09-17,2031900.2,2274079.874010572,242179.67401057226,242179.67401057226,0.11918876429589025,79,tune,2021-06-30,2021-09
2021-09-18,1910747.73,2234899.8192030787,324152.08920307877,324152.08920307877,0.16964672212541568,80,tune,2021-06-30,2021-09
2021-09-19,1952437.84,2482602.8041103603,530164.9641103602,530164.9641103602,0.27153999643356647,81,tune,2021-06-30,2021-09
2021-09-20,2307149.39,2728408.1725671645,421258.7825671644,421258.7825671644,0.18258842899079214,82,tune,2021-06-30,2021-09
2021-09-21,3210995.34,2633665.163500869,-577330.1764991307,577330.1764991307,0.17979788675094455,83,tune,2021-06-30,2021-09
2021-09-22,2518917.94,2787210.5118046417,268292.57180464175,268292.57180464175,0.10651104092920223,84,tune,2021-06-30,2021-09
2021-09-23,2220736.52,2513208.8460331014,292472.3260331014,292472.3260331014,0.13170059725640096,85,tune,2021-06-30,2021-09
2021-09-24,2008968.22,2374978.190872763,366009.97087276285,366009.97087276285,0.18218803425012012,86,tune,2021-06-30,2021-09
2021-09-25,2281967.32,2372426.1937502674,90458.87375026755,90458.87375026755,0.03964074023210269,87,tune,2021-06-30,2021-09
2021-09-26,1602075.57,2671416.243171271,1069340.6731712709,1069340.6731712709,0.6674720551236362,88,tune,2021-06-30,2021-09
2021-09-27,3058684.14,3498625.1890129647,439941.0490129646,439941.0490129646,0.14383343584243535,89,tune,2021-06-30,2021-09
2021-09-28,4749132.81,4314065.727405275,-435067.0825947244,435067.0825947244,0.09160979488268395,90,tune,2021-06-30,2021-09
2021-09-29,3184253.74,3922940.9424210186,738687.2024210184,738687.2024210184,0.23198126240436429,91,tune,2021-06-30,2021-09
2021-09-30,3504126.92,3417122.165729248,-87004.75427075196,87004.75427075196,0.024829224584922274,92,tune,2021-06-30,2021-09
2021-10-01,2465559.4,2194996.407564751,-270562.99243524903,270562.99243524903,0.10973695966734731,93,tune,2021-06-30,2021-10
2021-10-02,2584886.96,1122593.5836595136,-1462293.3763404863,1462293.3763404863,0.5657088294261372,94,tune,2021-06-30,2021-10
2021-10-03,920334.15,1451564.9291088956,531230.7791088956,531230.7791088956,0.577215111607991,95,tune,2021-06-30,2021-10
2021-10-04,1043382.83,1579454.6578273727,536071.8278273727,536071.8278273727,0.5137824894313938,96,tune,2021-06-30,2021-10
2021-10-05,1440909.2,1718668.2778271178,277759.0778271179,277759.0778271179,0.19276653784091174,97,tune,2021-06-30,2021-10
2021-10-06,1793088.31,1832518.7675847865,39430.45758478646,39430.45758478646,0.021990248536496487,98,tune,2021-06-30,2021-10
2021-10-07,1826196.69,1778894.5831393944,-47302.106860605534,47302.106860605534,0.025901978204004705,99,tune,2021-06-30,2021-10
2021-10-08,1613264.94,1750342.9141925767,137077.97419257672,137077.97419257672,0.0849692885488336,100,tune,2021-06-30,2021-10
2021-10-09,1794510.68,1676012.8513443682,-118497.82865563175,118497.82865563175,0.06603350427294852,101,tune,2021-06-30,2021-10
2021-10-10,1883117.98,2059872.4863744397,176754.5063744397,176754.5063744397,0.09386268319441127,102,tune,2021-06-30,2021-10
2021-10-11,2300450.29,2086143.3635686932,-214306.92643130687,214306.92643130687,0.09315868608980325,103,tune,2021-06-30,2021-10
2021-10-12,1567144.44,2262156.669616118,695012.2296161181,695012.2296161181,0.44348958007732725,104,tune,2021-06-30,2021-10
2021-10-13,1918678.27,2521151.340581701,602473.0705817011,602473.0705817011,0.314004218425688,105,tune,2021-06-30,2021-10
2021-10-14,2148334.67,2235032.238000718,86697.56800071802,86697.56800071802,0.04035570863859774,106,tune,2021-06-30,2021-10
2021-10-15,1900056.41,2047741.6774006456,147685.26740064565,147685.26740064565,0.07772678043840059,107,tune,2021-06-30,2021-10
2021-10-16,2106301.79,1983636.9946067247,-122664.79539327533,122664.79539327533,0.05823704655033091,108,tune,2021-06-30,2021-10
2021-10-17,2495144.25,2220419.53392027,-274724.7160797301,274724.7160797301,0.11010374092789628,109,tune,2021-06-30,2021-10
2021-10-18,2029589.44,2306249.8416961743,276660.4016961744,276660.4016961744,0.13631348106352703,110,tune,2021-06-30,2021-10
2021-10-19,1794195.22,2160659.95581281,366464.73581281,366464.73581281,0.20425020183300344,111,tune,2021-06-30,2021-10
2021-10-20,2748359.42,2356582.411744236,-391777.0082557639,391777.0082557639,0.1425494079867341,112,tune,2021-06-30,2021-10
2021-10-21,1715238.6,2125345.0868555023,410106.48685550224,410106.48685550224,0.23909588255272604,113,tune,2021-06-30,2021-10
2021-10-22,2513749.87,2063075.4998344695,-450674.3701655306,450674.3701655306,0.1792836970551611,114,tune,2021-06-30,2021-10
2021-10-23,1853822.02,1938296.4883458014,84474.46834580135,84474.46834580135,0.04556773381395122,115,tune,2021-06-30,2021-10
2021-10-24,2201542.06,2283728.407584356,82186.34758435609,82186.34758435609,0.037331263879807994,116,tune,2021-06-30,2021-10
2021-10-25,2021989.32,2276127.523911746,254138.20391174615,254138.20391174615,0.12568721377407974,117,tune,2021-06-30,2021-10
2021-10-26,2162674.08,2159948.2871305826,-2725.7928694174625,2725.7928694174625,0.0012603807918285415,118,tune,2021-06-30,2021-10
2021-10-27,2151921.73,2859609.075056146,707687.3450561459,707687.3450561459,0.3288629577880353,119,tune,2021-06-30,2021-10
2021-10-28,2489853.45,2945829.2817529854,455975.83175298525,455975.83175298525,0.18313360240257723,120,tune,2021-06-30,2021-10
2021-10-29,3746325.95,2951821.528173545,-794504.4218264553,794504.4218264553,0.21207562620824683,121,tune,2021-06-30,2021-10
2021-10-30,3434826.63,2718387.442326843,-716439.1876731571,716439.1876731571,0.20858088772683037,122,tune,2021-06-30,2021-10
2021-10-31,3026687.11,3115966.789696607,89279.67969660694,89279.67969660694,0.029497492291698083,123,tune,2021-06-30,2021-10
